spatial_niche	AT1	AT2	Activated_Fibrotic_FBs	Adventitial_FBs	Alveolar_FBs	Alveolar_Macrophages	Arteriole	B	Basal	Basophils	CD4pos_T	CD8pos_T	Capillary	Goblet	Inflammatory_FBs	Interstitial_Macrophages	KRT5neg_KRT17pos	Langerhans	Lymphatic	Macrophages_IFN_activated	Mast	Mesothelial	Migratory_DCs	Monocytes_MDMs	Multiciliated	Myofibroblasts	NK_NKT	Neutrophils	PNEC	Plasma	Proliferating_AT2	Proliferating_Airway	Proliferating_B	Proliferating_FBs	Proliferating_Myeloid	Proliferating_NK_NKT	Proliferating_T	RASC	SMCs_Pericytes	SPP1pos_Macrophages	Secretory	Subpleural_FBs	Transitional_AT2	Tregs	Venous	cDCs	pDCs
niche_1	0.6218363273453094	2.1876646706586826	0.5619560878243512	0.013572854291417165	1.861556886227545	6.813572854291417	0.06315369261477045	0.03576846307385229	0.022914171656686626	0.00375249500998004	0.4901397205588822	0.2781636726546906	2.4191616766467066	0.0011976047904191617	0.19760479041916168	2.7864271457085827	0.13672654690618763	0.0012375249500998003	0.04215568862275449	0.2361676646706587	0.24191616766467067	0.0009181636726546906	0.053293413173652694	0.6072654690618763	0.014171656686626746	0.04007984031936128	0.30998003992015966	0.5862275449101796	0.0006786427145708582	0.11788423153692615	0.028223552894211575	0.0	0.00027944111776447104	0.10451097804391217	0.6231137724550898	0.0013572854291417165	0.013053892215568862	0.021317365269461076	0.7448702594810379	1.6853892215568862	0.0015968063872255488	0.0031137724550898203	0.2805189620758483	0.0911377245508982	0.5357684630738523	0.10570858283433134	0.012894211576846308
niche_2	0.4783132530120482	1.4457831325301205	0.28674698795180725	0.004819277108433735	0.8409638554216867	4.143373493975903	0.007228915662650603	0.02891566265060241	1.580722891566265	0.04457831325301205	0.40240963855421685	0.25662650602409637	0.6746987951807228	0.5987951807228916	0.05421686746987952	2.9096385542168677	0.1963855421686747	0.0024096385542168677	0.0036144578313253013	0.14337349397590363	0.14819277108433734	0.0	0.02530120481927711	0.3060240963855422	2.4096385542168677	0.0963855421686747	0.11686746987951807	0.41325301204819276	0.0036144578313253013	0.03734939759036145	0.02891566265060241	0.021686746987951807	0.0	0.05421686746987952	0.5542168674698795	0.0	0.008433734939759036	1.6397590361445784	0.30843373493975906	2.8807228915662653	0.6445783132530121	0.0	0.6987951807228916	0.03734939759036145	0.3156626506024096	0.13855421686746988	0.008433734939759036
