spatial_niche	AT1	AT2	Activated_Fibrotic_FBs	Adventitial_FBs	Alveolar_FBs	Alveolar_Macrophages	Arteriole	B	Basal	Basophils	CD4pos_T	CD8pos_T	Capillary	Goblet	Inflammatory_FBs	Interstitial_Macrophages	KRT5neg_KRT17pos	Langerhans	Lymphatic	Macrophages_IFN_activated	Mast	Mesothelial	Migratory_DCs	Monocytes_MDMs	Multiciliated	Myofibroblasts	NK_NKT	Neutrophils	PNEC	Plasma	Proliferating_AT2	Proliferating_Airway	Proliferating_B	Proliferating_FBs	Proliferating_Myeloid	Proliferating_NK_NKT	Proliferating_T	RASC	SMCs_Pericytes	SPP1pos_Macrophages	Secretory	Subpleural_FBs	Transitional_AT2	Tregs	Venous	cDCs	pDCs
niche_1	1.2732328892209355	3.4431992694973643	0.5719503590254431	0.03216701946623501	3.1075831154277176	0.6178143029095587	0.14186693230398872	0.04482629809488233	0.03258207778192836	0.004399618146349562	0.5920391815050015	0.36819823185157513	5.130826381106545	0.0029884198729921555	0.4286307226165276	1.9295646038268377	0.07699331756111734	0.0017847507574814262	0.08849043290582327	0.09044120698958204	0.3292242560079691	0.0019092682521894325	0.04407919312663429	0.9845183248246379	0.017806001743244926	0.0712240069729797	0.6527207072593699	1.1742414809280703	0.0011621632839413937	0.18631967791474702	0.06603577802681276	0.0	0.00029054082098534844	0.18565558460963766	0.1968206533017889	0.0033619723571161747	0.01465155854397543	0.0467770721786411	1.337981986469099	0.33358236832274935	0.0023243265678827875	0.006806956377371021	0.3998256755074088	0.0852529780434151	0.7926368654795999	0.07101647781513303	0.014194994396712738
niche_2	0.9292134831460674	1.8764044943820224	0.5438202247191011	0.01348314606741573	2.2662921348314606	0.2662921348314607	0.033707865168539325	0.052808988764044947	2.237078651685393	0.07415730337078652	0.5730337078651685	0.5550561797752809	1.4033707865168539	0.2651685393258427	0.20898876404494382	1.5056179775280898	0.1853932584269663	0.0044943820224719105	0.04044943820224719	0.05393258426966292	0.549438202247191	0.0	0.030337078651685393	0.33707865168539325	1.4775280898876404	0.33707865168539325	0.2662921348314607	0.30674157303370786	0.020224719101123594	0.2247191011235955	0.07865168539325842	0.028089887640449437	0.0011235955056179776	0.08876404494382023	0.06629213483146068	0.0	0.012359550561797753	3.052808988764045	0.8977528089887641	0.5089887640449439	0.6943820224719102	0.0056179775280898875	1.4842696629213483	0.14157303370786517	1.1370786516853932	0.14719101123595504	0.016853932584269662
